id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al147782,anilist,6,6,1996,,曲世愛,Ai Magase,,女,,23,动画|漫画,动画,バビロン,,2019,动画,"[{""t"":""バビロン"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":53959},{""t"":""バビロン"",""cn"":"""",""ty"":""漫画"",""y"":2019,""pop"":1560}]","Ai Magase is a mysterious yet beautiful woman who manipulates several powerful figures who got involved in the ""Shiniki Initiative Conspiracy"" by disguising herself as several beautiful women to do her bidding.",282,282,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b147782-VwGEwf35NKiU.png,https://s4.anilist.co/file/anilistcdn/character/medium/b147782-VwGEwf35NKiU.png,,,,https://anilist.co/character/147782,,,
al344566,anilist,7,7,,,鈴ノ宮りりさ,Lilisa Suzunomiya,Lily,女,,,动画|漫画,动画,ロックは淑女の嗜みでして,,2025,动画,"[{""t"":""ロックは淑女の嗜みでして"",""cn"":"""",""ty"":""动画"",""y"":2025,""pop"":39390},{""t"":""ロックは淑女の嗜みでして"",""cn"":"""",""ty"":""漫画"",""y"":2022,""pop"":2611}]","Lilisa was formerly from a commoner background. [Her mother](//anilist.co/character/366741/Yuka-Suzunomiya) remarried Suzunomiya Tadashi, a real estate magnate in Kanto.",282,282,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b344566-0RYWon4iTQUI.png,https://s4.anilist.co/file/anilistcdn/character/medium/b344566-0RYWon4iTQUI.png,,,,https://anilist.co/character/344566,,,
al90194,anilist,7,24,,,宮田さやか,Sayaka Miyata,,女,,,动画|漫画,动画,競女!!!!!!!!,,2016,动画,"[{""t"":""競女!!!!!!!!"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":109163},{""t"":""競女!!!!!!!! Specials"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":9298},{""t"":""競女!!!!!!!! HiP WHiP GiRL"",""cn"":"""",""ty"":""漫画"",""y"":2013,""pop"":5432}]","Kaminashi's first friend and rival. Before Keijo used to be a judo's athlete, she was the Japan's hope for a golden medal in the Olympics but threw it all away in the qualifications.",282,282,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b90194-gAoabRI1uF5U.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b90194-gAoabRI1uF5U.jpg,,,,https://anilist.co/character/90194,,,
al305653,anilist,2,22,,,白崎優清,Yuusei Shirosaki,Shirosaki Shunin (白崎主任),男,AB,33-,动画|漫画,动画,新しい上司はど天然,,2023,动画,"[{""t"":""新しい上司はど天然"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":24563},{""t"":""新しい上司はど天然"",""cn"":"""",""ty"":""漫画"",""y"":2018,""pop"":1742}]","181 cm He is the chief of the Planning and Sales department at Minette whose concentration at work is high and his performance is good. In matters outside of work, he gets easily distracted and often makes mistakes.",281,281,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b305653-fmenHf6rPHZd.png,https://s4.anilist.co/file/anilistcdn/character/medium/b305653-fmenHf6rPHZd.png,,,,https://anilist.co/character/305653,,,
al127015,anilist,2,23,,,宮崎千紗希,Chisaki Miyazaki,,女,AB,,动画|漫画,动画,ゆらぎ荘の幽奈さん,,2018,动画,"[{""t"":""ゆらぎ荘の幽奈さん"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":84576},{""t"":""ゆらぎ荘の幽奈さん OVA"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":19790},{""t"":""ゆらぎ荘の幽奈さん"",""cn"":"""",""ty"":""漫画"",""y"":2016,""pop"":18514}]","155 cm (5'1"") A girl who befriends [Kogarashi](//anilist.co/character/126834/Fuyuzora-Kogarashi) after meeting him during the first day of high school. She is also a popular girl at school, known for her beauty.",281,281,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/127015-on0C7x9I5jMu.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/127015-on0C7x9I5jMu.jpg,,,,https://anilist.co/character/127015,,,
al120976,anilist,5,5,,,滝谷真,Makoto Takiya,,男,,24,动画,动画,小林さんちのメイドラゴン,,2017,动画,"[{""t"":""小林さんちのメイドラゴン"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":329847},{""t"":""小林さんちのメイドラゴンＳ"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":165957},{""t"":""小林さんちのメイドラゴン バレンタイン, そして温泉! (あまり期待しないでください)"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":77245},{""t"":""小林さんちのメイドラゴンＳ ニッポンのおもてなし（アテンドはドラゴンです）"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":32914},{""t"":""小林さんちの○○ドラゴン"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":32575},{""t"":""小林さんちのメイドラゴンＳミニドラ"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":27614}]","[Kobayashi](//anilist.co/character/120969)'s co-worker who is initially believed by [Tohru](//anilist.co/character/120970) to be a rival for Kobayashi's affections, but is really just an otaku who likes to talk about maids with her.",281,281,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b120976-qUDSgLQ61tGQ.png,https://s4.anilist.co/file/anilistcdn/character/medium/b120976-qUDSgLQ61tGQ.png,,,,https://anilist.co/character/120976,,,
al298958,anilist,6,26,,,グリス・ルビオン,Gris Rubion,,男,,30,动画|漫画,动画,ガチアクタ,GACHIAKUTA咔嗒咔嗒,2025,动画,"[{""t"":""ガチアクタ"",""cn"":""GACHIAKUTA咔嗒咔嗒"",""ty"":""动画"",""y"":2025,""pop"":255821},{""t"":""ガチアクタ"",""cn"":""GACHIAKUTA咔嗒咔嗒"",""ty"":""漫画"",""y"":2022,""pop"":66558},{""t"":""ガチアクタ 第2期"",""cn"":"""",""ty"":""动画"",""y"":"""",""pop"":26608}]",Cleaners 193 cm Griss is one of the Cleaners who work as a supporter type due to lacking a jinki of his own. Griss has incredible strength.,281,281,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b298958-2U6c3So0i8l4.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b298958-2U6c3So0i8l4.jpg,,,,https://anilist.co/character/298958,,,
vndb-c22318,vndb,8,19,,,高峰 美結,Takamine Miyu,,女,,,Galgame,Galgame,牝教師4 ～穢された教壇～,,2014,Galgame,,"Math teacher at Seishuu Academy. Saya's younger sister. She acts arrogantly but she's actually quite clumsy, and easy to fluster.",281,0,281,0,,https://t.vndb.org/ch/48/39448.jpg,https://t.vndb.org/ch/48/39448.jpg,,#c76e70 #3a84a7 #3b354c #0f121d #e1cec9 #000000,Blue Twin Tails Waist Length+ Straight Pale Doggy Style Cowgirl Standing Sex Spoons Blowjob,,,https://vndb.org/c22318,
al253838,anilist,8,31,,,生田ヒロト,Hiroto Ikuta,,男,,29,动画|漫画,漫画,ひらやすみ,,2021,漫画,"[{""t"":""ひらやすみ"",""cn"":"""",""ty"":""漫画"",""y"":2021,""pop"":16319},{""t"":""ひらやすみ"",""cn"":"""",""ty"":""动画"",""y"":2027,""pop"":4439}]","A freeter. He works part-time at a fishing place. He has no girlfriend, but old ladies seem to really like him.",281,281,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b253838-9TrZkLezg9fu.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b253838-9TrZkLezg9fu.jpg,,,,https://anilist.co/character/253838,,,
al255627,anilist,9,21,,,楡井秋彦,Akihiko Nirei,,男,O,,动画|漫画,动画,WIND BREAKER,,2024,动画,"[{""t"":""WIND BREAKER"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":190806},{""t"":""WIND BREAKER Season 2"",""cn"":"""",""ty"":""动画"",""y"":2025,""pop"":100348},{""t"":""WIND BREAKER"",""cn"":"""",""ty"":""漫画"",""y"":2021,""pop"":21753}]","**** 163 cm A first-year student at Furin High School in Class 1. Nirei is weak at fighting, but his frank personality livens up the room — he's the life of the class.",281,281,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b255627-UG5olFBkfpTO.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b255627-UG5olFBkfpTO.jpg,,,,https://anilist.co/character/255627,,,
vndb-c22315,vndb,9,27,,,吉岡 マキ,Yoshioka Maki,,女,,,Galgame,Galgame,牝教師4 ～穢された教壇～,,2014,Galgame,,"World history teacher at Seishuu Academy. Old friends with Yuuri. Exudes an air of professionalism, and maturity. As a member of a branch family in relation to the Kamiyama household, she makes it her duty to protect Yuuri.",281,0,281,0,,https://t.vndb.org/ch/49/39449.jpg,https://t.vndb.org/ch/49/39449.jpg,,#4f3258 #846d8c #241731 #0f0e1a #e2d4d1 #000000,Violet Short Pale Doggy Style Cowgirl Standing Sex Spoons Blowjob Sixty-nine Virgin Sex,,,https://vndb.org/c22315,
al4882,anilist,11,9,,,ベン・ベックマン,Ben Beckman,Benn Beckman,男,X,38-50,动画|漫画,动画,ONE PIECE,航海王,1999,动画,"[{""t"":""ONE PIECE"",""cn"":""航海王"",""ty"":""动画"",""y"":1999,""pop"":750384},{""t"":""ONE PIECE"",""cn"":""航海王"",""ty"":""漫画"",""y"":1997,""pop"":232766},{""t"":""ONE PIECE FILM RED"",""cn"":""航海王：红发歌姬"",""ty"":""动画"",""y"":2022,""pop"":78378},{""t"":""ONE PIECE エピソードオブ東の海〜ルフィと4人の仲間の大冒険!!〜"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":14831},{""t"":""ONE PIECE エピソードオブルフィ 〜ハンドアイランドの冒険〜"",""cn"":""航海王：路飞之章～手掌岛的冒险〜"",""ty"":""动画"",""y"":2012,""pop"":12472},{""t"":""ONE PIECE episode A"",""cn"":"""",""ty"":""漫画"",""y"":2020,""pop"":7751}]","Chapter 1; Episode 4 206 cm (6'9"") Red Hair Pirates North Blue Beckmann is a tall man, standing at a height of 206 cm. His hair was jet black and pulled back in a pony tail 12 years ago in Monkey D.",281,281,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b4882-2zsLPjqUeOJ4.png,https://s4.anilist.co/file/anilistcdn/character/medium/b4882-2zsLPjqUeOJ4.png,,,,https://anilist.co/character/4882,,,
al29849,anilist,2,1,,,風丸一郎太,Ichirouta Kazemaru,Nathan Swift / Itirota Kazemaru,男,,,动画,动画,イナズマイレブン,,2008,动画,"[{""t"":""イナズマイレブン"",""cn"":"""",""ty"":""动画"",""y"":2008,""pop"":61982},{""t"":""イナズマイレブン アレスの天秤"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":13591},{""t"":""イナズマイレブン オリオンの刻印"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":10691},{""t"":""劇場版イナズマイレブン 最強軍団オーガ襲来"",""cn"":"""",""ty"":""动画"",""y"":2010,""pop"":10553},{""t"":""劇場版イナズマイレブンGO 究極の絆 グリフォン"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":6799},{""t"":""イナズマイレブン 超次元ドリームマッチ"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":5539}]","Originally a member of the track club team, Kazemaru is convinced by Endo of becoming a player of the soccer team, because the team needed 4 more players for their match against Teikoku; if Endo couldn't get them the soccer club would be cl…",280,280,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b29849-QKc7shA3MHEy.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b29849-QKc7shA3MHEy.jpg,,,,https://anilist.co/character/29849,,,
al140254,anilist,3,14,,,百雲龍之助,Ryuunosuke Mogumo,Mogu-chan,其他,,,漫画,漫画,不可解なぼくのすべてを,,2018,漫画,,"**** 158 cm (5'2"") A non-binary teenager who is invited by their classmate Tetsu to work at his family's maid café. Their greatest wish is to find friends who will understand them.",280,280,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b140254-TyItYpy1oZjt.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b140254-TyItYpy1oZjt.jpg,,,,https://anilist.co/character/140254,,,
al56859,anilist,4,8,,,西見薫,Kaoru Nishimi,Richie,男,,16,动画|漫画,动画,坂道のアポロン,,2012,动画,"[{""t"":""坂道のアポロン"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":96542},{""t"":""坂道のアポロン"",""cn"":"""",""ty"":""漫画"",""y"":2007,""pop"":9925},{""t"":""坂道のアポロン BONUS TRACK"",""cn"":"""",""ty"":""漫画"",""y"":2012,""pop"":1844},{""t"":""坂道のアポロン Official Fan Book"",""cn"":"""",""ty"":""漫画"",""y"":2012,""pop"":125}]",": 168 cm (5'6"") Kaoru is a brainy young man who moved during the summer of his first year in high school, from Yokosuka to his uncle's house in Kyushu.",280,280,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b56859-UcX4VhTW2A2L.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b56859-UcX4VhTW2A2L.jpg,,,,https://anilist.co/character/56859,,,
al88673,anilist,5,18,,,戦艦 金剛,Kongou,Kongou Class Fast Battleship,女,,,动画,动画,艦隊これくしょん -艦これ-,,2015,动画,"[{""t"":""艦隊これくしょん -艦これ-"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":53493},{""t"":""艦これ いつかあの海で"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":14998},{""t"":""劇場版 艦これ"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":11959}]","""The super-dreadnought fitted with Western technology at Vickers in England, Kongou has arrived! Even in the Pacific Theatre, I'll use the power of my speed to be of great use!",280,280,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/88673-NakLQbeNGBqN.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/88673-NakLQbeNGBqN.jpg,,,,https://anilist.co/character/88673,,,
al2305,anilist,10,20,,,コエンマ,Koenma,King Enma Jr.,男,,700+,动画|漫画,动画,幽☆遊☆白書,,1992,动画,"[{""t"":""幽☆遊☆白書"",""cn"":"""",""ty"":""动画"",""y"":1992,""pop"":158719},{""t"":""幽☆遊☆白書"",""cn"":"""",""ty"":""漫画"",""y"":1990,""pop"":27323},{""t"":""幽☆遊☆白書 (1993)"",""cn"":"""",""ty"":""动画"",""y"":1993,""pop"":8609},{""t"":""幽☆遊☆白書 「TWO SHOTS」「のるかそるか」"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":7908},{""t"":""幽☆遊☆白書 冥界死闘篇 炎の絆"",""cn"":"""",""ty"":""动画"",""y"":1994,""pop"":7595},{""t"":""幽☆遊☆白書 映像白書 暗黒武術会の章 上巻 & 下巻"",""cn"":"""",""ty"":""动画"",""y"":1994,""pop"":5337}]","King Enma Jr., usually addressed as Koenma, is the son of [Enma](//anilist.co/character/34456/Enma-Daiou), the ruler of the spirit realm, and the one responsible for appointing [Yusuke Urameshi](//anilist.co/character/729/Yuusuke-Urameshi)…",280,280,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/2305.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/2305.jpg,,,,https://anilist.co/character/2305,,,
al90101,anilist,11,3,,,フレイア・ヴィオン,Freyja Wion,,女,,14,动画,动画,マクロスΔ,,2016,动画,"[{""t"":""マクロスΔ"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":24559},{""t"":""劇場版マクロスΔ　激情のワルキューレ"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":4910},{""t"":""劇場版マクロスΔ 絶対LIVE!!!!!!"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":4909},{""t"":""マクロスΔ「でるた小劇場」"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":964},{""t"":""げきじょうばんでるた小劇場"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":551},{""t"":""パジャマの女神達"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":415}]",,280,280,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b90101-Cj2zBEbVPgOg.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b90101-Cj2zBEbVPgOg.jpg,,,,https://anilist.co/character/90101,,,
al131609,anilist,1,9,,,神宮寺寂雷,Jakurai Jinguji,ill-DOC,,B,35,动画|漫画,动画,ヒプノシスマイク -Division Rap Battle- Rhyme Anima,,2020,动画,"[{""t"":""ヒプノシスマイク -Division Rap Battle- Rhyme Anima"",""cn"":"""",""ty"":""动画"",""y"":2020,""pop"":25410},{""t"":""ヒプノシスマイク-Division Rap Battle- Rhyme Anima +"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":5302},{""t"":""ヒプノシスマイク -Before the Battle- The Dirty Dawg"",""cn"":"""",""ty"":""漫画"",""y"":2018,""pop"":1572},{""t"":""ヒプノシスマイク -Division Rap Battle- side F.P & M"",""cn"":"""",""ty"":""漫画"",""y"":2018,""pop"":1039},{""t"":""映画 ヒプノシスマイク -Division Rap Battle-"",""cn"":"""",""ty"":""动画"",""y"":2025,""pop"":994},{""t"":""Glory or Dust"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":547}]","Shinjuku One of the four former members of The Dirty Dawg and current leader of Matenrou alongside his teammates, Kannonzaka Doppo and Izanami Hifumi. A medical genius.",279,279,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b131609-ijqRWoPEnrnK.png,https://s4.anilist.co/file/anilistcdn/character/medium/b131609-ijqRWoPEnrnK.png,,,,https://anilist.co/character/131609,,,
al199053,anilist,1,18,,,マレウス・ドラコニア,Malleus Draconia, Tsunotarou / Monster / Lizard / Roi du Dragon,男,,178,动画|漫画,动画,ディズニー ツイステッドワンダーランド ザ アニメーション シーズン1「エピソード オブ ハーツラビュル」,,2025,动画,"[{""t"":""ディズニー ツイステッドワンダーランド ザ アニメーション シーズン1「エピソード オブ ハーツラビュル」"",""cn"":"""",""ty"":""动画"",""y"":2025,""pop"":23543},{""t"":""ディズニー ツイステッドワンダーランドアンソロジーコミック"",""cn"":"""",""ty"":""漫画"",""y"":2020,""pop"":1466},{""t"":""DISNEY TWISTED-WONDERLAND THE COMIC～EPISODE of SAVANACLAW～"",""cn"":"""",""ty"":""漫画"",""y"":2022,""pop"":1002},{""t"":""ツイステ4コマ"",""cn"":"""",""ty"":""漫画"",""y"":2024,""pop"":173}]","202cm (including horns) 3rd Year Housewarden of Diasomnia A descendant of the fae dragon lineage, he possesses black horns and pointed ears.",279,279,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b199053-iEwA7YJxTRiX.png,https://s4.anilist.co/file/anilistcdn/character/medium/b199053-iEwA7YJxTRiX.png,,,,https://anilist.co/character/199053,,,
vndb-c18111,vndb,2,16,,,,Amber,Ambre,女,B,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,Amber is a student at Sweet Amoris that will become a traditional bully to heroine along with Li and Charlotte. Amber is the twin sister of Nathaniel.,279,0,279,0,,https://t.vndb.org/ch/35/70335.jpg,https://t.vndb.org/ch/35/70335.jpg,,#dfb192 #22262a #7d7275 #f1f0ef,Blond Spoiled Bullying Rival Arrogant Wealthy High School Student Handbag Teal Younger Sister,,,https://vndb.org/c18111,
vndb-c18078,vndb,2,16,,,,Nathaniel,,男,O,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,Nathaniel is one of the students attending Sweet Amoris High. He is the president of the student body and is Amber's twin brother. He is dependable and easy to get along with.,279,0,279,0,,https://t.vndb.org/ch/33/70333.jpg,https://t.vndb.org/ch/33/70333.jpg,,#0f284e #a3856f #ddc6b3 #fcfcfb #f0f0f0,Blond Amber Friendly Student Council President High School Student Older Brother Bolo Tie Domestic Violence Dandere,,,https://vndb.org/c18078,
vndb-c29258,vndb,3,6,,,,Kentin,Ken / Ken,男,O,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,"Ken, short for Kentin, seems very much in love and doesn't try to hide it. He's very nice and helpful, but a bit clingy.",279,0,279,0,,https://t.vndb.org/ch/28/35328.jpg,https://t.vndb.org/ch/28/35328.jpg,,#243c3a #856f62 #c7b2aa #dad5d9 #ffffff,Brown Green High School Student Kind Sweets Lover Fingerless Gloves Coke-bottle Glasses,,,https://vndb.org/c29258,
vndb-c59145,vndb,4,19,,,,Priya,,女,O,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,Priya is the newest student at Sweet Amoris.,279,0,279,0,,https://t.vndb.org/ch/39/70339.jpg,https://t.vndb.org/ch/39/70339.jpg,,#31665a #c58960 #bdbda2 #f2f2f2,Brown Long Dark Outgoing Friendly Bisexual Confident Cyan Indian Bindi (Mark),,,https://vndb.org/c59145,
vndb-c59155,vndb,5,14,,,,Peggy,,女,B,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,Peggy is main editor of the school newspaper. searching for scoops depending on someone else,279,0,279,0,,https://t.vndb.org/ch/49/70349.jpg,https://t.vndb.org/ch/49/70349.jpg,,#455644 #7e8568 #d1b2a5 #f7f7f8,Violet Short Blue Freckles,,,https://vndb.org/c59155,
vndb-c29264,vndb,5,16,,,,Dakota,Dake,男,B,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,"He livies in Australia, and is Boris' nephew.",279,0,279,0,,https://t.vndb.org/ch/36/70336.jpg,https://t.vndb.org/ch/36/70336.jpg,,#533862 #be816c #cfaea1 #f4f5f5,Blond Ponytail Green Tattoo Outgoing Nephew High School Student Possessive Flirting Confident,,,https://vndb.org/c29264,
vndb-c59148,vndb,6,4,,,,Iris,,女,A,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,Iris is a sweet girl who is friendly towards heroine from the start and immediately accepts heroine and Kentin as her friends. She is in the music club. Iris is the first friend heroine's makes.,279,0,279,0,,https://t.vndb.org/ch/42/70342.jpg,https://t.vndb.org/ch/42/70342.jpg,,#3c2852 #a4484f #c6958a #e9ccba #e7e5e3 #f2f2f2,Blue Friendly Classmate Orange,,,https://vndb.org/c59148,
vndb-c21661,vndb,6,7,,,,Alexy,,男,O,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,"Alexy is a cheerful and energetic boy attending Sweet Amoris. He joins the school in together with his twin brother Armin. He isn't datable in the game, due to the fact that he prefers boys.",279,0,279,0,,https://t.vndb.org/ch/27/70327.jpg,https://t.vndb.org/ch/27/70327.jpg,,#ef9f74 #37487d #7191d3 #e9d2c5 #f4f7f7,Blue Violet Outgoing Twin Brother High School Student Non-blood-related Son Homosexual Headphones Stylish,,,https://vndb.org/c21661,
vndb-c21660,vndb,6,7,,,,Armin,,男,O,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,"Armin is Alexy's twin brother. He is known for his passion for video games, hatred for the outdoors, and often makes various geek references. It's also revealed that he cosplays.",279,0,279,0,,https://t.vndb.org/ch/28/70328.jpg,https://t.vndb.org/ch/28/70328.jpg,,#697681 #1f1f21 #b0b6b9 #f0f0ef #fdfdfd,Black Blue Scarf Lazy Carefree Twin Brother High School Student Gamer Cosplay Bracelet,,,https://vndb.org/c21660,
al135250,anilist,7,7,,,三宮三葉,Mitsuba Sanguu,,女,A,16,动画|漫画,动画,終わりのセラフ,终结的炽天使,2015,动画,"[{""t"":""終わりのセラフ"",""cn"":""终结的炽天使"",""ty"":""动画"",""y"":2015,""pop"":328717},{""t"":""終わりのセラフ　名古屋決戦編"",""cn"":""终结的炽天使 名古屋决战篇"",""ty"":""动画"",""y"":2015,""pop"":197864},{""t"":""終わりのセラフ"",""cn"":""终结的炽天使"",""ty"":""漫画"",""y"":2012,""pop"":44335},{""t"":""終わりのセラフ「終わらないセラフ」"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":43018},{""t"":""終わりのセラフ 吸血鬼シャハル"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":38929},{""t"":""終わりのセラフ 名古屋決戦編 「終わらないセラフ名古屋決戦編」"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":19222}]","July 7, 2004 155 cm (5'1"") Human Japanese Imperial Demon Army Moon Demon Squad Dakini Tenjiryū A member of the Japanese Imperial Demon Army and a member of [Yuu](//anilist.co/character/83015/Hyakuya-Yuuichirou)'s team of the Moon Demon Squa…",279,279,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b135250-fCoUY2wGYLUw.png,https://s4.anilist.co/file/anilistcdn/character/medium/b135250-fCoUY2wGYLUw.png,,,,https://anilist.co/character/135250,,,
vndb-c59147,vndb,7,24,,,,Lucy,,女,AB,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,"Lucy is one of heroine's best friends from her old school. Being boy-crazy, Lucy develops a crush on pretty much every good-looking boy she sees and has had numerous relationships in the past.",279,0,279,0,,https://t.vndb.org/ch/41/70341.jpg,https://t.vndb.org/ch/41/70341.jpg,,#383e5b #838896 #cac7cc #f0eeec,Blue Hairpin Flirting,,,https://vndb.org/c59147,
vndb-c18075,vndb,8,12,,,,Castiel,,男,O,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,"Castiel is one of the students attending Sweet Amoris High. He is a member of the basketball club and a rock band, along with his best friend, Lysander and his rival, Nathaniel.",279,0,279,0,,https://t.vndb.org/ch/29/70329.jpg,https://t.vndb.org/ch/29/70329.jpg,,#894140 #271a1a #d1a9a0 #f2f1f1,Black Red Shoulder-length Grey Jacket Tsundere Musician Guitarist High School Student Chain Jewellery,,,https://vndb.org/c18075,
vndb-c59153,vndb,9,7,,,,Capucine,,女,A,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,"Capucine doesn't talk much to heroine, so not much is known about her. She seems to want to be in Amber's group of friends, though she still doesn't appear to be accepted fully by her.",279,0,279,0,,https://t.vndb.org/ch/47/70347.jpg,https://t.vndb.org/ch/47/70347.jpg,,#be6881 #e5a0af #5d465f #f1f1f1,Brown Green,,,https://vndb.org/c59153,
al148542,anilist,9,13,,,シャックス・リード,Lead Shax,Lindy,男,,,动画|漫画,动画,魔入りました！入間くん,入间同学入魔了,2019,动画,"[{""t"":""魔入りました！入間くん"",""cn"":""入间同学入魔了"",""ty"":""动画"",""y"":2019,""pop"":168432},{""t"":""魔入りました！入間くん 第2シリーズ"",""cn"":""入间同学入魔了 第二季"",""ty"":""动画"",""y"":2021,""pop"":106270},{""t"":""魔入りました！入間くん 第3シリーズ"",""cn"":""入间同学入魔了 第三季"",""ty"":""动画"",""y"":2022,""pop"":73866},{""t"":""魔入りました！入間くん 第4シリーズ"",""cn"":""入间同学入魔了 第四季"",""ty"":""动画"",""y"":2026,""pop"":41289},{""t"":""魔入りました！入間くん"",""cn"":""入间同学入魔了"",""ty"":""漫画"",""y"":2017,""pop"":37598},{""t"":""魔入りました！入間くん if Episode of 魔フィア"",""cn"":"""",""ty"":""漫画"",""y"":2023,""pop"":3806}]","154 cm ~!As of now in the Manga, Lead has achieved rank [4] *Daleth*.!~ ~!Clever Monkey.!~ ~!Lead is capable of stealing one of the target's five senses and adopting it as his own.!~ A cheerful guy who is often seen playing some kind of gam…",279,279,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b148542-5zascW9kOg62.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b148542-5zascW9kOg62.jpg,,,,https://anilist.co/character/148542,,,
vndb-c59146,vndb,9,30,,,,Melody,,女,AB,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,"Melody is vice-president of the student body. Nathaniel, hard work and love stories. shameless people, and people that get too close to Nathaniel.",279,0,279,0,,https://t.vndb.org/ch/40/70340.jpg,https://t.vndb.org/ch/40/70340.jpg,,#61a9bc #733e24 #d2aca6 #f1f1f0,Brown Long Blue Hairpin Serious Bracelet,,,https://vndb.org/c59146,
